Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths,Territory
3/12/2020,Moldova,,47.4116,28.3699,3,0,0,Republic of Moldova (the)
3/13/2020,Moldova,,47.4116,28.3699,6,0,0,Republic of Moldova (the)
3/14/2020,Moldova,,47.4116,28.3699,12,0,0,Republic of Moldova (the)
3/15/2020,Moldova,,47.4116,28.3699,23,0,0,Republic of Moldova (the)
3/16/2020,Moldova,,47.4116,28.3699,23,0,0,Republic of Moldova (the)
3/17/2020,Moldova,,47.4116,28.3699,30,1,0,Republic of Moldova (the)
3/18/2020,Moldova,,47.4116,28.3699,30,1,1,Republic of Moldova (the)
3/19/2020,Moldova,,47.4116,28.3699,49,1,1,Republic of Moldova (the)
3/20/2020,Moldova,,47.4116,28.3699,66,1,1,Republic of Moldova (the)
3/21/2020,Moldova,,47.4116,28.3699,80,1,1,Republic of Moldova (the)
3/22/2020,Moldova,,47.4116,28.3699,94,1,1,Republic of Moldova (the)
3/23/2020,Moldova,,47.4116,28.3699,109,1,1,Republic of Moldova (the)
3/24/2020,Moldova,,47.4116,28.3699,125,2,1,Republic of Moldova (the)
3/25/2020,Moldova,,47.4116,28.3699,149,2,1,Republic of Moldova (the)
3/26/2020,Moldova,,47.4116,28.3699,177,2,1,Republic of Moldova (the)
3/27/2020,Moldova,,47.4116,28.3699,199,2,2,Republic of Moldova (the)
3/28/2020,Moldova,,47.4116,28.3699,231,2,2,Republic of Moldova (the)
3/29/2020,Moldova,,47.4116,28.3699,263,2,2,Republic of Moldova (the)
3/30/2020,Moldova,,47.4116,28.3699,298,15,2,Republic of Moldova (the)
3/31/2020,Moldova,,47.4116,28.3699,353,18,4,Republic of Moldova (the)
4/1/2020,Moldova,,47.4116,28.3699,423,23,5,Republic of Moldova (the)
4/2/2020,Moldova,,47.4116,28.3699,505,23,6,Republic of Moldova (the)
4/3/2020,Moldova,,47.4116,28.3699,591,26,8,Republic of Moldova (the)
4/4/2020,Moldova,,47.4116,28.3699,752,29,12,Republic of Moldova (the)
4/5/2020,Moldova,,47.4116,28.3699,864,30,15,Republic of Moldova (the)
4/6/2020,Moldova,,47.4116,28.3699,965,37,19,Republic of Moldova (the)
4/7/2020,Moldova,,47.4116,28.3699,1056,40,22,Republic of Moldova (the)
4/8/2020,Moldova,,47.4116,28.3699,1174,40,27,Republic of Moldova (the)
4/9/2020,Moldova,,47.4116,28.3699,1289,50,29,Republic of Moldova (the)
4/10/2020,Moldova,,47.4116,28.3699,1438,56,29,Republic of Moldova (the)
4/11/2020,Moldova,,47.4116,28.3699,1560,75,30,Republic of Moldova (the)
4/12/2020,Moldova,,47.4116,28.3699,1662,94,31,Republic of Moldova (the)
4/13/2020,Moldova,,47.4116,28.3699,1712,107,35,Republic of Moldova (the)
4/14/2020,Moldova,,47.4116,28.3699,1934,134,40,Republic of Moldova (the)
4/15/2020,Moldova,,47.4116,28.3699,2049,171,46,Republic of Moldova (the)
4/16/2020,Moldova,,47.4116,28.3699,2154,235,54,Republic of Moldova (the)
4/17/2020,Moldova,,47.4116,28.3699,2264,276,56,Republic of Moldova (the)
4/18/2020,Moldova,,47.4116,28.3699,2378,391,57,Republic of Moldova (the)
4/19/2020,Moldova,,47.4116,28.3699,2472,457,67,Republic of Moldova (the)
4/20/2020,Moldova,,47.4116,28.3699,2548,457,70,Republic of Moldova (the)
4/21/2020,Moldova,,47.4116,28.3699,2614,505,72,Republic of Moldova (the)
1/22/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/23/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/24/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/25/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/26/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/27/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/28/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/29/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/30/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
1/31/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/1/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/2/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/3/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/4/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/5/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/6/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/7/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/8/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/9/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/10/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/11/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/12/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/13/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/14/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/15/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/16/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/17/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/18/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/19/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/20/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/21/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/22/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/23/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/24/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/25/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/26/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/27/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/28/2020,Monaco,,43.7333,7.4167,0,0,0,Monaco
2/29/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/1/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/2/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/3/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/4/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/5/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/6/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/7/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/8/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/9/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/10/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/11/2020,Monaco,,43.7333,7.4167,1,0,0,Monaco
3/12/2020,Monaco,,43.7333,7.4167,2,0,0,Monaco
3/13/2020,Monaco,,43.7333,7.4167,2,0,0,Monaco
3/14/2020,Monaco,,43.7333,7.4167,2,0,0,Monaco
3/15/2020,Monaco,,43.7333,7.4167,2,0,0,Monaco
3/16/2020,Monaco,,43.7333,7.4167,7,0,0,Monaco
3/17/2020,Monaco,,43.7333,7.4167,7,0,0,Monaco
3/18/2020,Monaco,,43.7333,7.4167,7,0,0,Monaco
3/19/2020,Monaco,,43.7333,7.4167,7,0,0,Monaco
3/20/2020,Monaco,,43.7333,7.4167,11,0,0,Monaco
3/21/2020,Monaco,,43.7333,7.4167,11,0,0,Monaco
3/22/2020,Monaco,,43.7333,7.4167,23,1,0,Monaco
3/23/2020,Monaco,,43.7333,7.4167,23,1,0,Monaco
3/24/2020,Monaco,,43.7333,7.4167,23,1,0,Monaco
3/25/2020,Monaco,,43.7333,7.4167,31,1,0,Monaco
3/26/2020,Monaco,,43.7333,7.4167,33,1,0,Monaco
3/27/2020,Monaco,,43.7333,7.4167,42,1,0,Monaco
3/28/2020,Monaco,,43.7333,7.4167,42,1,0,Monaco
3/29/2020,Monaco,,43.7333,7.4167,46,1,1,Monaco
3/30/2020,Monaco,,43.7333,7.4167,49,1,1,Monaco
3/31/2020,Monaco,,43.7333,7.4167,52,2,1,Monaco
4/1/2020,Monaco,,43.7333,7.4167,55,2,1,Monaco
4/2/2020,Monaco,,43.7333,7.4167,60,2,1,Monaco
4/3/2020,Monaco,,43.7333,7.4167,64,3,1,Monaco
4/4/2020,Monaco,,43.7333,7.4167,66,3,1,Monaco
4/5/2020,Monaco,,43.7333,7.4167,73,3,1,Monaco
4/6/2020,Monaco,,43.7333,7.4167,77,4,1,Monaco
4/7/2020,Monaco,,43.7333,7.4167,79,4,1,Monaco
4/8/2020,Monaco,,43.7333,7.4167,81,4,1,Monaco
4/9/2020,Monaco,,43.7333,7.4167,84,5,1,Monaco
4/10/2020,Monaco,,43.7333,7.4167,90,5,1,Monaco
4/11/2020,Monaco,,43.7333,7.4167,92,5,1,Monaco
4/12/2020,Monaco,,43.7333,7.4167,93,6,1,Monaco
4/13/2020,Monaco,,43.7333,7.4167,93,6,1,Monaco
4/14/2020,Monaco,,43.7333,7.4167,93,6,1,Monaco
4/15/2020,Monaco,,43.7333,7.4167,93,12,3,Monaco
4/16/2020,Monaco,,43.7333,7.4167,93,12,3,Monaco
4/17/2020,Monaco,,43.7333,7.4167,94,20,3,Monaco
4/18/2020,Monaco,,43.7333,7.4167,94,22,3,Monaco
4/19/2020,Monaco,,43.7333,7.4167,94,22,3,Monaco
4/20/2020,Monaco,,43.7333,7.4167,94,23,3,Monaco
4/21/2020,Monaco,,43.7333,7.4167,94,26,3,Monaco
1/22/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/23/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/24/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/25/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/26/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/27/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/28/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/29/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/30/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
1/31/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/1/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/2/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/3/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/4/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/5/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/6/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/7/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/8/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/9/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/10/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/11/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/12/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/13/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/14/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/15/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/16/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/17/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/18/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/19/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/20/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/21/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/22/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/23/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/24/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/25/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/26/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/27/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/28/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
2/29/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/1/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/2/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/3/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/4/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/5/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/6/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/7/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/8/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/9/2020,Mongolia,,46.8625,103.8467,0,0,0,Mongolia
3/10/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/11/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/12/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/13/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/14/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/15/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/16/2020,Mongolia,,46.8625,103.8467,1,0,0,Mongolia
3/17/2020,Mongolia,,46.8625,103.8467,5,0,0,Mongolia
3/18/2020,Mongolia,,46.8625,103.8467,6,0,0,Mongolia
3/19/2020,Mongolia,,46.8625,103.8467,6,0,0,Mongolia
3/20/2020,Mongolia,,46.8625,103.8467,6,0,0,Mongolia
3/21/2020,Mongolia,,46.8625,103.8467,10,0,0,Mongolia
3/22/2020,Mongolia,,46.8625,103.8467,10,0,0,Mongolia
3/23/2020,Mongolia,,46.8625,103.8467,10,0,0,Mongolia
3/24/2020,Mongolia,,46.8625,103.8467,10,0,0,Mongolia
3/25/2020,Mongolia,,46.8625,103.8467,10,0,0,Mongolia
3/26/2020,Mongolia,,46.8625,103.8467,11,0,0,Mongolia
3/27/2020,Mongolia,,46.8625,103.8467,11,0,0,Mongolia
3/28/2020,Mongolia,,46.8625,103.8467,12,0,0,Mongolia
3/29/2020,Mongolia,,46.8625,103.8467,12,0,0,Mongolia
3/30/2020,Mongolia,,46.8625,103.8467,12,2,0,Mongolia
3/31/2020,Mongolia,,46.8625,103.8467,12,2,0,Mongolia
4/1/2020,Mongolia,,46.8625,103.8467,14,2,0,Mongolia
4/2/2020,Mongolia,,46.8625,103.8467,14,2,0,Mongolia
4/3/2020,Mongolia,,46.8625,103.8467,14,2,0,Mongolia
4/4/2020,Mongolia,,46.8625,103.8467,14,2,0,Mongolia
4/5/2020,Mongolia,,46.8625,103.8467,14,2,0,Mongolia
4/6/2020,Mongolia,,46.8625,103.8467,15,2,0,Mongolia
4/7/2020,Mongolia,,46.8625,103.8467,15,4,0,Mongolia
4/8/2020,Mongolia,,46.8625,103.8467,16,4,0,Mongolia
4/9/2020,Mongolia,,46.8625,103.8467,16,4,0,Mongolia
4/10/2020,Mongolia,,46.8625,103.8467,16,4,0,Mongolia
4/11/2020,Mongolia,,46.8625,103.8467,16,4,0,Mongolia
4/12/2020,Mongolia,,46.8625,103.8467,16,4,0,Mongolia
4/13/2020,Mongolia,,46.8625,103.8467,17,4,0,Mongolia
4/14/2020,Mongolia,,46.8625,103.8467,30,5,0,Mongolia
4/15/2020,Mongolia,,46.8625,103.8467,30,5,0,Mongolia
4/16/2020,Mongolia,,46.8625,103.8467,31,5,0,Mongolia
4/17/2020,Mongolia,,46.8625,103.8467,31,5,0,Mongolia
4/18/2020,Mongolia,,46.8625,103.8467,31,5,0,Mongolia
4/19/2020,Mongolia,,46.8625,103.8467,32,7,0,Mongolia
4/20/2020,Mongolia,,46.8625,103.8467,33,7,0,Mongolia
4/21/2020,Mongolia,,46.8625,103.8467,34,8,0,Mongolia
1/22/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/23/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/24/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/25/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/26/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/27/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/28/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/29/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/30/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
1/31/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/1/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/2/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/3/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/4/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/5/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/6/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/7/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/8/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/9/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/10/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/11/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/12/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/13/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/14/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/15/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/16/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/17/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/18/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/19/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/20/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/21/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/22/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/23/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/24/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/25/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/26/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/27/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/28/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
2/29/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/1/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/2/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/3/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/4/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/5/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/6/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/7/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/8/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/9/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/10/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/11/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/12/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/13/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/14/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/15/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/16/2020,Montenegro,,42.5,19.3,0,0,0,Montenegro
3/17/2020,Montenegro,,42.5,19.3,2,0,0,Montenegro
3/18/2020,Montenegro,,42.5,19.3,2,0,0,Montenegro
3/19/2020,Montenegro,,42.5,19.3,3,0,0,Montenegro
3/20/2020,Montenegro,,42.5,19.3,14,0,0,Montenegro
3/21/2020,Montenegro,,42.5,19.3,14,0,0,Montenegro
3/22/2020,Montenegro,,42.5,19.3,21,0,0,Montenegro
3/23/2020,Montenegro,,42.5,19.3,27,0,1,Montenegro
3/24/2020,Montenegro,,42.5,19.3,47,0,1,Montenegro
3/25/2020,Montenegro,,42.5,19.3,52,0,1,Montenegro
3/26/2020,Montenegro,,42.5,19.3,69,0,1,Montenegro
3/27/2020,Montenegro,,42.5,19.3,82,0,1,Montenegro
3/28/2020,Montenegro,,42.5,19.3,84,0,1,Montenegro
3/29/2020,Montenegro,,42.5,19.3,85,0,1,Montenegro
3/30/2020,Montenegro,,42.5,19.3,91,0,1,Montenegro
3/31/2020,Montenegro,,42.5,19.3,109,0,2,Montenegro
4/1/2020,Montenegro,,42.5,19.3,123,0,2,Montenegro
4/2/2020,Montenegro,,42.5,19.3,144,0,2,Montenegro
4/3/2020,Montenegro,,42.5,19.3,174,1,2,Montenegro
4/4/2020,Montenegro,,42.5,19.3,201,1,2,Montenegro
4/5/2020,Montenegro,,42.5,19.3,214,1,2,Montenegro
4/6/2020,Montenegro,,42.5,19.3,233,1,2,Montenegro
4/7/2020,Montenegro,,42.5,19.3,241,4,2,Montenegro
4/8/2020,Montenegro,,42.5,19.3,248,4,2,Montenegro
4/9/2020,Montenegro,,42.5,19.3,252,4,2,Montenegro
4/10/2020,Montenegro,,42.5,19.3,255,4,2,Montenegro
4/11/2020,Montenegro,,42.5,19.3,263,5,2,Montenegro
4/12/2020,Montenegro,,42.5,19.3,272,5,3,Montenegro
4/13/2020,Montenegro,,42.5,19.3,274,5,3,Montenegro
4/14/2020,Montenegro,,42.5,19.3,283,46,4,Montenegro
4/15/2020,Montenegro,,42.5,19.3,288,55,4,Montenegro
4/16/2020,Montenegro,,42.5,19.3,303,55,4,Montenegro
4/17/2020,Montenegro,,42.5,19.3,303,55,5,Montenegro
4/18/2020,Montenegro,,42.5,19.3,307,55,5,Montenegro
4/19/2020,Montenegro,,42.5,19.3,308,55,5,Montenegro
4/20/2020,Montenegro,,42.5,19.3,312,88,5,Montenegro
4/21/2020,Montenegro,,42.5,19.3,313,101,5,Montenegro
1/22/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/23/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/24/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/25/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/26/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/27/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/28/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/29/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/30/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
1/31/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/1/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/2/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/3/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/4/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/5/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/6/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/7/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/8/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/9/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/10/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/11/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/12/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/13/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/14/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/15/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/16/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/17/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/18/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/19/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/20/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/21/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/22/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/23/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/24/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/25/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/26/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/27/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/28/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
2/29/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
3/1/2020,Morocco,,31.7917,-7.0926,0,0,0,Morocco
3/2/2020,Morocco,,31.7917,-7.0926,1,0,0,Morocco
3/3/2020,Morocco,,31.7917,-7.0926,1,0,0,Morocco
3/4/2020,Morocco,,31.7917,-7.0926,1,0,0,Morocco
3/5/2020,Morocco,,31.7917,-7.0926,2,0,0,Morocco
3/6/2020,Morocco,,31.7917,-7.0926,2,0,0,Morocco
3/7/2020,Morocco,,31.7917,-7.0926,2,0,0,Morocco
3/8/2020,Morocco,,31.7917,-7.0926,2,0,0,Morocco
3/9/2020,Morocco,,31.7917,-7.0926,2,0,0,Morocco
3/10/2020,Morocco,,31.7917,-7.0926,3,0,1,Morocco
3/11/2020,Morocco,,31.7917,-7.0926,5,0,1,Morocco
3/12/2020,Morocco,,31.7917,-7.0926,6,0,1,Morocco
3/13/2020,Morocco,,31.7917,-7.0926,7,1,1,Morocco
3/14/2020,Morocco,,31.7917,-7.0926,17,1,1,Morocco
3/15/2020,Morocco,,31.7917,-7.0926,28,1,1,Morocco
3/16/2020,Morocco,,31.7917,-7.0926,29,1,1,Morocco
3/17/2020,Morocco,,31.7917,-7.0926,38,1,2,Morocco
3/18/2020,Morocco,,31.7917,-7.0926,49,1,2,Morocco
3/19/2020,Morocco,,31.7917,-7.0926,63,1,2,Morocco
3/20/2020,Morocco,,31.7917,-7.0926,77,1,3,Morocco
3/21/2020,Morocco,,31.7917,-7.0926,96,3,3,Morocco
3/22/2020,Morocco,,31.7917,-7.0926,115,3,4,Morocco
3/23/2020,Morocco,,31.7917,-7.0926,143,3,4,Morocco
3/24/2020,Morocco,,31.7917,-7.0926,170,6,5,Morocco
3/25/2020,Morocco,,31.7917,-7.0926,225,7,6,Morocco
3/26/2020,Morocco,,31.7917,-7.0926,275,8,11,Morocco
3/27/2020,Morocco,,31.7917,-7.0926,345,11,23,Morocco
3/28/2020,Morocco,,31.7917,-7.0926,402,11,25,Morocco
3/29/2020,Morocco,,31.7917,-7.0926,479,13,26,Morocco
3/30/2020,Morocco,,31.7917,-7.0926,556,15,33,Morocco
3/31/2020,Morocco,,31.7917,-7.0926,617,24,36,Morocco
4/1/2020,Morocco,,31.7917,-7.0926,654,29,39,Morocco
4/2/2020,Morocco,,31.7917,-7.0926,708,31,44,Morocco
4/3/2020,Morocco,,31.7917,-7.0926,791,57,48,Morocco
4/4/2020,Morocco,,31.7917,-7.0926,919,66,59,Morocco
4/5/2020,Morocco,,31.7917,-7.0926,1021,76,70,Morocco
4/6/2020,Morocco,,31.7917,-7.0926,1120,81,80,Morocco
4/7/2020,Morocco,,31.7917,-7.0926,1184,93,90,Morocco
4/8/2020,Morocco,,31.7917,-7.0926,1275,97,93,Morocco
4/9/2020,Morocco,,31.7917,-7.0926,1374,109,97,Morocco
