"Date","Territory","target","cases","Recover"
2020-03-14,"Azerbaijan",1,15,3
2020-03-14,"Bahamas, The",0,0,0
2020-03-14,"Bahrain",0,210,44
2020-03-14,"Bangladesh",0,3,0
2020-03-14,"Barbados",0,0,0
2020-03-14,"Belarus",0,27,3
2020-03-14,"Belgium",4,689,1
2020-03-14,"Belize",0,0,0
2020-03-14,"Benin",0,0,0
2020-03-14,"Bhutan",0,1,0
2020-03-14,"Bolivia (Plurinational State of)",0,10,0
2020-03-14,"Bosnia and Herzegovina",0,18,0
2020-03-14,"Botswana",0,0,0
2020-03-14,"Brazil",0,151,0
2020-03-14,"Brunei Darussalam",0,40,0
2020-03-14,"Bulgaria",2,41,0
2020-03-14,"Burkina Faso",0,2,0
2020-03-14,"Burundi",0,0,0
2020-03-14,"Cabo Verde",0,0,0
2020-03-14,"Cambodia",0,7,1
2020-03-14,"Cameroon",0,2,0
2020-03-14,"Canada",1,198,8
2020-03-14,"Central African Republic (the)",0,0,0
2020-03-14,"Chad",0,0,0
2020-03-14,"Chile",0,61,0
2020-03-14,"China",3193,80977,65660
2020-03-14,"Colombia",0,22,0
2020-03-14,"Congo (the)",0,0,0
2020-03-14,"Costa Rica",0,26,0
2020-03-14,"Côte d'Ivoire",0,1,0
2020-03-14,"Croatia",0,38,1
2020-03-14,"Cuba",0,4,0
2020-03-14,"Cyprus",0,26,0
2020-03-14,"Czechia",0,189,0
2020-03-14,"Democratic People's Republic of Korea (the)",72,8086,510
2020-03-14,"Democratic Republic of the Congo (the)",0,2,0
2020-03-14,"Denmark",1,827,1
2020-03-14,"Djibouti",0,0,0
2020-03-14,"Dominica",0,0,0
2020-03-14,"Dominican Republic (the)",0,11,0
2020-03-14,"Ecuador",2,28,0
2020-03-14,"Egypt",2,109,27
2020-03-14,"El Salvador",0,0,0
2020-03-14,"Equatorial Guinea",0,0,0
2020-03-14,"Eritrea",0,0,0
2020-03-14,"Estonia",0,115,0
2020-03-14,"Eswatini",0,1,0
2020-03-14,"Ethiopia",0,1,0
2020-03-14,"Fiji",0,0,0
2020-03-14,"Finland",0,225,1
2020-03-14,"France",91,4469,12
2020-03-14,"Gabon",0,1,0
2020-03-14,"Gambia, The",0,0,0
2020-03-14,"Georgia",0,30,0
2020-03-14,"Germany",9,4585,46
2020-03-14,"Ghana",0,3,0
2020-03-14,"Greece",3,228,8
2020-03-14,"Grenada",0,0,0
2020-03-14,"Guatemala",0,1,0
2020-03-14,"Guinea",0,1,0
2020-03-14,"Guinea-Bissau",0,0,0
2020-03-14,"Guyana",1,1,0
2020-03-14,"Haiti",0,0,0
2020-03-14,"Honduras",0,2,0
2020-03-14,"Hungary",0,30,1
2020-03-14,"Iceland",0,156,1
2020-03-14,"India",2,102,4
2020-03-14,"Indonesia",5,96,8
2020-03-14,"Iran (Islamic Republic of)",611,12729,2959
2020-03-14,"Iraq",10,110,26
2020-03-14,"Ireland",2,129,0
2020-03-14,"Israel",0,155,4
2020-03-14,"Italy",1441,21157,1966
2020-03-14,"Jamaica",0,8,0
2020-03-14,"Japan",22,773,118
2020-03-14,"Jordan",0,1,1
2020-03-14,"Kazakhstan",0,6,0
2020-03-14,"Kenya",0,1,0
2020-03-14,"Kuwait",0,104,5
2020-03-14,"Kyrgyzstan",0,0,0
2020-03-14,"Latvia",0,26,1
2020-03-14,"Lebanon",3,93,1
2020-03-14,"Liberia",0,0,0
2020-03-14,"Libya",0,0,0
2020-03-14,"Liechtenstein",0,4,0
2020-03-14,"Lithuania",0,8,0
2020-03-14,"Luxembourg",1,51,0
2020-03-14,"Madagascar",0,0,0
2020-03-14,"Malawi",0,0,0
2020-03-14,"Malaysia",0,238,35
2020-03-14,"Maldives",0,10,0
2020-03-14,"Mali",0,0,0
2020-03-14,"Malta",0,18,1
2020-03-14,"Mauritania",0,1,0
2020-03-14,"Mauritius",0,0,0
2020-03-14,"Mexico",0,26,4
2020-03-14,"Monaco",0,2,0
2020-03-14,"Mongolia",0,1,0
2020-03-14,"Montenegro",0,0,0
2020-03-14,"Morocco",1,17,1
2020-03-14,"Mozambique",0,0,0
2020-03-14,"Myanmar",0,0,0
2020-03-14,"Namibia",0,2,0
2020-03-14,"Nepal",0,1,1
2020-03-14,"Netherlands (the)",12,959,2
2020-03-14,"New Zealand",0,6,0
2020-03-14,"Nicaragua",0,0,0
2020-03-14,"Niger (the)",0,0,0
2020-03-14,"Nigeria",0,2,0
2020-03-14,"North Macedonia",0,14,1
2020-03-14,"Norway",3,1090,1
2020-03-14,"Oman",0,19,9
2020-03-14,"Pakistan",0,31,2
2020-03-14,"Panama",1,36,0
2020-03-14,"Papua New Guinea",0,0,0
2020-03-14,"Paraguay",0,6,0
2020-03-14,"Peru",0,38,0
2020-03-14,"Philippines (the)",8,111,2
2020-03-14,"Poland",3,103,0
2020-03-14,"Portugal",0,169,2
2020-03-14,"Qatar",0,337,4
2020-03-14,"Republic of Moldova (the)",0,12,0
2020-03-14,"Romania",0,123,9
2020-03-14,"Russian Federation (the)",0,59,8
2020-03-14,"Rwanda",0,1,0
2020-03-14,"Saint Kitts and Nevis",0,0,0
2020-03-14,"Saint Lucia",0,1,0
2020-03-14,"Saint Vincent and the Grenadines",0,1,0
2020-03-14,"San Marino",5,80,4
2020-03-14,"Sao Tome and Principe",0,0,0
2020-03-14,"Saudi Arabia",0,103,1
2020-03-14,"Senegal",0,10,1
2020-03-14,"Serbia",0,46,0
2020-03-14,"Seychelles",0,2,0
2020-03-14,"Sierra Leone",0,0,0
2020-03-14,"Singapore",0,212,105
2020-03-14,"Slovakia",0,44,0
2020-03-14,"Slovenia",1,181,0
2020-03-14,"Somalia",0,0,0
2020-03-14,"South Africa",0,38,0
2020-03-14,"South Sudan",1,1,0
2020-03-14,"Spain",195,6391,517
2020-03-14,"Sri Lanka",0,10,1
2020-03-14,"Sudan",0,0,0
2020-03-14,"Suriname",0,1,0
2020-03-14,"Sweden",2,961,1
2020-03-14,"Switzerland",13,1359,4
2020-03-14,"Syrian Arab Republic (the)",0,0,0
2020-03-14,"Taiwan",1,53,20
2020-03-14,"Thailand",1,82,35
2020-03-14,"Timor-Leste",0,0,0
2020-03-14,"Togo",0,1,0
2020-03-14,"Trinidad and Tobago",0,2,0
2020-03-14,"Tunisia",0,18,0
2020-03-14,"Turkey",0,5,0
2020-03-14,"Uganda",0,0,0
2020-03-14,"Ukraine",1,3,0
2020-03-14,"United Arab Emirates (the)",0,85,17
2020-03-14,"United Kingdom of Great Britain and Northern Ireland (the)",21,1140,18
2020-03-14,"United Republic of Tanzania (the)",0,0,0
2020-03-14,"United States of America (the)",54,2727,12
2020-03-14,"Uruguay",0,4,0
2020-03-14,"Uzbekistan",0,0,0
2020-03-14,"Venezuela (Bolivarian Republic of)",0,2,0
2020-03-14,"Viet Nam",0,53,16
2020-03-14,"Yemen",0,0,0
2020-03-14,"Zambia",0,0,0
2020-03-14,"Zimbabwe",0,0,0
2020-03-15,"Afghanistan",0,16,0
2020-03-15,"Albania",1,42,0
2020-03-15,"Algeria",4,48,12
2020-03-15,"Andorra",0,1,1
2020-03-15,"Angola",0,0,0
2020-03-15,"Antigua and Barbuda",0,1,0
2020-03-15,"Argentina",2,45,1
2020-03-15,"Armenia",0,26,0
2020-03-15,"Australia",3,297,23
2020-03-15,"Austria",1,860,6
2020-03-15,"Azerbaijan",1,23,6
2020-03-15,"Bahamas, The",0,0,0
2020-03-15,"Bahrain",0,214,60
2020-03-15,"Bangladesh",0,5,0
2020-03-15,"Barbados",0,0,0
2020-03-15,"Belarus",0,27,3
2020-03-15,"Belgium",4,886,1
2020-03-15,"Belize",0,0,0
2020-03-15,"Benin",0,0,0
2020-03-15,"Bhutan",0,1,0
2020-03-15,"Bolivia (Plurinational State of)",0,10,0
2020-03-15,"Bosnia and Herzegovina",0,24,0
2020-03-15,"Botswana",0,0,0
2020-03-15,"Brazil",0,162,0
2020-03-15,"Brunei Darussalam",0,50,0
2020-03-15,"Bulgaria",2,51,0
2020-03-15,"Burkina Faso",0,3,0
2020-03-15,"Burundi",0,0,0
2020-03-15,"Cabo Verde",0,0,0
2020-03-15,"Cambodia",0,7,1
2020-03-15,"Cameroon",0,2,0
2020-03-15,"Canada",1,252,8
2020-03-15,"Central African Republic (the)",0,1,0
2020-03-15,"Chad",0,0,0
2020-03-15,"Chile",0,74,0
2020-03-15,"China",3203,81003,67017
2020-03-15,"Colombia",0,34,0
2020-03-15,"Congo (the)",0,1,0
2020-03-15,"Costa Rica",0,27,0
2020-03-15,"Côte d'Ivoire",0,1,0
2020-03-15,"Croatia",0,49,1
2020-03-15,"Cuba",0,4,0
2020-03-15,"Cyprus",0,26,0
2020-03-15,"Czechia",0,253,0
2020-03-15,"Democratic People's Republic of Korea (the)",75,8162,510
2020-03-15,"Democratic Republic of the Congo (the)",0,2,0
2020-03-15,"Denmark",2,864,1
2020-03-15,"Djibouti",0,0,0
2020-03-15,"Dominica",0,0,0
2020-03-15,"Dominican Republic (the)",0,11,0
2020-03-15,"Ecuador",2,28,0
2020-03-15,"Egypt",2,110,21
2020-03-15,"El Salvador",0,0,0
2020-03-15,"Equatorial Guinea",0,1,0
2020-03-15,"Eritrea",0,0,0
2020-03-15,"Estonia",0,171,1
2020-03-15,"Eswatini",0,1,0
2020-03-15,"Ethiopia",0,1,0
2020-03-15,"Fiji",0,0,0
2020-03-15,"Finland",0,244,10
2020-03-15,"France",91,4499,12
2020-03-15,"Gabon",0,1,0
2020-03-15,"Gambia, The",0,0,0
2020-03-15,"Georgia",0,33,0
2020-03-15,"Germany",11,5795,46
2020-03-15,"Ghana",0,6,0
2020-03-15,"Greece",4,331,8
2020-03-15,"Grenada",0,0,0
2020-03-15,"Guatemala",0,1,0
2020-03-15,"Guinea",0,1,0
2020-03-15,"Guinea-Bissau",0,0,0
2020-03-15,"Guyana",1,4,0
2020-03-15,"Haiti",0,0,0
2020-03-15,"Honduras",0,3,0
2020-03-15,"Hungary",1,32,1
2020-03-15,"Iceland",5,171,8
2020-03-15,"India",2,113,13
2020-03-15,"Indonesia",5,117,8
2020-03-15,"Iran (Islamic Republic of)",724,13938,4590
2020-03-15,"Iraq",10,116,26
2020-03-15,"Ireland",2,129,0
2020-03-15,"Israel",0,213,4
2020-03-15,"Italy",1809,24747,2335
2020-03-15,"Jamaica",0,10,0
2020-03-15,"Japan",22,839,118
2020-03-15,"Jordan",0,8,1
2020-03-15,"Kazakhstan",0,9,0
2020-03-15,"Kenya",0,3,0
2020-03-15,"Kuwait",0,112,5
2020-03-15,"Kyrgyzstan",0,0,0
2020-03-15,"Latvia",0,30,1
2020-03-15,"Lebanon",3,110,1
2020-03-15,"Liberia",0,0,0
2020-03-15,"Libya",0,0,0
2020-03-15,"Liechtenstein",0,4,0
2020-03-15,"Lithuania",0,12,1
2020-03-15,"Luxembourg",1,59,0
2020-03-15,"Madagascar",0,0,0
2020-03-15,"Malawi",0,0,0
2020-03-15,"Malaysia",0,428,42
2020-03-15,"Maldives",0,13,0
2020-03-15,"Mali",0,0,0
2020-03-15,"Malta",0,21,1
2020-03-15,"Mauritania",0,1,0
2020-03-15,"Mauritius",0,0,0
2020-03-15,"Mexico",0,41,4
2020-03-15,"Monaco",0,2,0
2020-03-15,"Mongolia",0,1,0
2020-03-15,"Montenegro",0,0,0
2020-03-15,"Morocco",1,28,1
2020-03-15,"Mozambique",0,0,0
2020-03-15,"Myanmar",0,0,0
2020-03-15,"Namibia",0,2,0
2020-03-15,"Nepal",0,1,1
2020-03-15,"Netherlands (the)",20,1135,2
2020-03-15,"New Zealand",0,8,0
2020-03-15,"Nicaragua",0,0,0
2020-03-15,"Niger (the)",0,0,0
2020-03-15,"Nigeria",0,2,0
2020-03-15,"North Macedonia",0,14,1
2020-03-15,"Norway",3,1221,1
2020-03-15,"Oman",0,22,9
2020-03-15,"Pakistan",0,53,2
2020-03-15,"Panama",1,43,0
2020-03-15,"Papua New Guinea",0,0,0
2020-03-15,"Paraguay",0,6,0
2020-03-15,"Peru",0,43,0
2020-03-15,"Philippines (the)",11,140,2
2020-03-15,"Poland",3,119,0
2020-03-15,"Portugal",0,245,2
2020-03-15,"Qatar",0,401,4
2020-03-15,"Republic of Moldova (the)",0,23,0
2020-03-15,"Romania",0,131,9
2020-03-15,"Russian Federation (the)",0,63,8
2020-03-15,"Rwanda",0,1,0
2020-03-15,"Saint Kitts and Nevis",0,0,0
2020-03-15,"Saint Lucia",0,2,0
2020-03-15,"Saint Vincent and the Grenadines",0,1,0
2020-03-15,"San Marino",5,101,4
2020-03-15,"Sao Tome and Principe",0,0,0
2020-03-15,"Saudi Arabia",0,103,1
2020-03-15,"Senegal",0,24,1
2020-03-15,"Serbia",0,48,0
2020-03-15,"Seychelles",0,2,0
2020-03-15,"Sierra Leone",0,0,0
2020-03-15,"Singapore",0,226,105
2020-03-15,"Slovakia",0,54,0
2020-03-15,"Slovenia",1,219,0
2020-03-15,"Somalia",0,0,0
2020-03-15,"South Africa",0,51,0
2020-03-15,"South Sudan",1,1,0
2020-03-15,"Spain",289,7798,517
2020-03-15,"Sri Lanka",0,18,1
2020-03-15,"Sudan",0,0,0
2020-03-15,"Suriname",0,1,0
2020-03-15,"Sweden",3,1022,1
2020-03-15,"Switzerland",14,2200,4
2020-03-15,"Syrian Arab Republic (the)",0,0,0
2020-03-15,"Taiwan",1,59,20
2020-03-15,"Thailand",1,114,35
2020-03-15,"Timor-Leste",0,0,0
2020-03-15,"Togo",0,1,0
2020-03-15,"Trinidad and Tobago",0,2,0
2020-03-15,"Tunisia",0,18,0
2020-03-15,"Turkey",0,6,0
2020-03-15,"Uganda",0,0,0
2020-03-15,"Ukraine",1,3,0
2020-03-15,"United Arab Emirates (the)",0,98,23
2020-03-15,"United Kingdom of Great Britain and Northern Ireland (the)",21,1140,18
2020-03-15,"United Republic of Tanzania (the)",0,0,0
2020-03-15,"United States of America (the)",63,3499,12
2020-03-15,"Uruguay",0,4,0
2020-03-15,"Uzbekistan",0,1,0
2020-03-15,"Venezuela (Bolivarian Republic of)",0,10,0
2020-03-15,"Viet Nam",0,56,16
2020-03-15,"Yemen",0,0,0
2020-03-15,"Zambia",0,0,0
2020-03-15,"Zimbabwe",0,0,0
2020-03-16,"Afghanistan",0,21,1
2020-03-16,"Albania",1,51,0
2020-03-16,"Algeria",4,54,12
2020-03-16,"Andorra",0,2,1
2020-03-16,"Angola",0,0,0
2020-03-16,"Antigua and Barbuda",0,1,0
2020-03-16,"Argentina",2,56,1
2020-03-16,"Armenia",0,52,0
2020-03-16,"Australia",3,377,23
2020-03-16,"Austria",3,1018,6
2020-03-16,"Azerbaijan",1,28,6
2020-03-16,"Bahamas, The",0,1,0
2020-03-16,"Bahrain",1,214,77
2020-03-16,"Bangladesh",0,8,2
2020-03-16,"Barbados",0,0,0
2020-03-16,"Belarus",0,36,3
2020-03-16,"Belgium",5,1058,1
2020-03-16,"Belize",0,0,0
2020-03-16,"Benin",0,1,0
2020-03-16,"Bhutan",0,1,0
2020-03-16,"Bolivia (Plurinational State of)",0,11,0
2020-03-16,"Bosnia and Herzegovina",0,25,0
2020-03-16,"Botswana",0,0,0
2020-03-16,"Brazil",0,200,1
2020-03-16,"Brunei Darussalam",0,54,0
2020-03-16,"Bulgaria",2,52,0
2020-03-16,"Burkina Faso",0,15,0
2020-03-16,"Burundi",0,0,0
2020-03-16,"Cabo Verde",0,0,0
2020-03-16,"Cambodia",0,7,1
2020-03-16,"Cameroon",0,4,0
2020-03-16,"Canada",4,415,9
2020-03-16,"Central African Republic (the)",0,1,0
2020-03-16,"Chad",0,0,0
2020-03-16,"Chile",0,155,0
2020-03-16,"China",3217,81033,67910
2020-03-16,"Colombia",0,54,0
2020-03-16,"Congo (the)",0,1,0
2020-03-16,"Costa Rica",0,35,0
2020-03-16,"Côte d'Ivoire",0,1,0
2020-03-16,"Croatia",0,57,2
2020-03-16,"Cuba",0,4,0
2020-03-16,"Cyprus",0,33,0
2020-03-16,"Czechia",0,298,3
2020-03-16,"Democratic People's Republic of Korea (the)",75,8236,1137
2020-03-16,"Democratic Republic of the Congo (the)",0,2,0
2020-03-16,"Denmark",3,914,1
2020-03-16,"Djibouti",0,0,0
2020-03-16,"Dominica",0,0,0
2020-03-16,"Dominican Republic (the)",0,11,0
2020-03-16,"Ecuador",2,37,0
2020-03-16,"Egypt",2,150,27
2020-03-16,"El Salvador",0,0,0
2020-03-16,"Equatorial Guinea",0,1,0
2020-03-16,"Eritrea",0,0,0
2020-03-16,"Estonia",0,205,1
2020-03-16,"Eswatini",0,1,0
2020-03-16,"Ethiopia",0,5,0
2020-03-16,"Fiji",0,0,0
2020-03-16,"Finland",0,277,10
2020-03-16,"France",148,6633,12
2020-03-16,"Gabon",0,1,0
2020-03-16,"Gambia, The",0,0,0
2020-03-16,"Georgia",0,33,1
2020-03-16,"Germany",17,7272,67
2020-03-16,"Ghana",0,6,0
2020-03-16,"Greece",4,331,8
2020-03-16,"Grenada",0,0,0
2020-03-16,"Guatemala",1,2,0
2020-03-16,"Guinea",0,1,0
2020-03-16,"Guinea-Bissau",0,0,0
2020-03-16,"Guyana",1,4,0
2020-03-16,"Haiti",0,0,0
2020-03-16,"Honduras",0,6,0
2020-03-16,"Hungary",1,39,1
2020-03-16,"Iceland",0,180,0
2020-03-16,"India",2,119,13
2020-03-16,"Indonesia",5,134,8
2020-03-16,"Iran (Islamic Republic of)",853,14991,4590
2020-03-16,"Iraq",10,124,26
2020-03-16,"Ireland",2,169,0
2020-03-16,"Israel",0,218,4
2020-03-16,"Italy",2158,27980,2749
2020-03-16,"Jamaica",0,10,2
2020-03-16,"Japan",27,839,144
2020-03-16,"Jordan",0,17,1
2020-03-16,"Kazakhstan",0,10,0
2020-03-16,"Kenya",0,3,0
2020-03-16,"Kuwait",0,123,9
2020-03-16,"Kyrgyzstan",0,0,0
2020-03-16,"Latvia",0,34,1
2020-03-16,"Lebanon",3,110,1
2020-03-16,"Liberia",0,1,0
2020-03-16,"Libya",0,0,0
2020-03-16,"Liechtenstein",0,4,0
2020-03-16,"Lithuania",0,17,1
2020-03-16,"Luxembourg",1,77,0
2020-03-16,"Madagascar",0,0,0
2020-03-16,"Malawi",0,0,0
2020-03-16,"Malaysia",0,566,42
2020-03-16,"Maldives",0,13,0
2020-03-16,"Mali",0,0,0
2020-03-16,"Malta",0,30,2
2020-03-16,"Mauritania",0,1,0
2020-03-16,"Mauritius",0,0,0
2020-03-16,"Mexico",0,53,4
2020-03-16,"Monaco",0,7,0
2020-03-16,"Mongolia",0,1,0
2020-03-16,"Montenegro",0,0,0
2020-03-16,"Morocco",1,29,1
2020-03-16,"Mozambique",0,0,0
2020-03-16,"Myanmar",0,0,0
2020-03-16,"Namibia",0,2,0
2020-03-16,"Nepal",0,1,1
2020-03-16,"Netherlands (the)",24,1413,2
2020-03-16,"New Zealand",0,8,0
2020-03-16,"Nicaragua",0,0,0
2020-03-16,"Niger (the)",0,0,0
2020-03-16,"Nigeria",0,2,0
2020-03-16,"North Macedonia",0,18,1
2020-03-16,"Norway",3,1333,1
2020-03-16,"Oman",0,22,9
2020-03-16,"Pakistan",0,136,2
2020-03-16,"Panama",1,55,0
2020-03-16,"Papua New Guinea",0,0,0
2020-03-16,"Paraguay",0,8,0
2020-03-16,"Peru",0,86,0
2020-03-16,"Philippines (the)",12,142,2
2020-03-16,"Poland",4,177,13
2020-03-16,"Portugal",0,331,3
2020-03-16,"Qatar",0,439,4
2020-03-16,"Republic of Moldova (the)",0,23,0
2020-03-16,"Romania",0,158,9
2020-03-16,"Russian Federation (the)",0,90,8
2020-03-16,"Rwanda",0,5,0
2020-03-16,"Saint Kitts and Nevis",0,0,0
2020-03-16,"Saint Lucia",0,2,0
2020-03-16,"Saint Vincent and the Grenadines",0,1,0
2020-03-16,"San Marino",7,109,4
2020-03-16,"Sao Tome and Principe",0,0,0
2020-03-16,"Saudi Arabia",0,118,2
2020-03-16,"Senegal",0,24,2
2020-03-16,"Serbia",0,55,1
2020-03-16,"Seychelles",0,3,0
2020-03-16,"Sierra Leone",0,0,0
2020-03-16,"Singapore",0,243,109
2020-03-16,"Slovakia",0,63,0
2020-03-16,"Slovenia",1,253,0
2020-03-16,"Somalia",0,1,0
2020-03-16,"South Africa",0,62,0
2020-03-16,"South Sudan",1,1,0
2020-03-16,"Spain",342,9942,530
2020-03-16,"Sri Lanka",0,28,1
2020-03-16,"Sudan",0,0,0
2020-03-16,"Suriname",0,1,0
2020-03-16,"Sweden",6,1103,1
2020-03-16,"Switzerland",14,2200,4
2020-03-16,"Syrian Arab Republic (the)",0,0,0
2020-03-16,"Taiwan",1,67,20
2020-03-16,"Thailand",1,147,35
2020-03-16,"Timor-Leste",0,0,0
2020-03-16,"Togo",0,1,0
2020-03-16,"Trinidad and Tobago",0,4,0
2020-03-16,"Tunisia",0,20,0
2020-03-16,"Turkey",0,18,0
2020-03-16,"Uganda",0,0,0
2020-03-16,"Ukraine",1,7,0
2020-03-16,"United Arab Emirates (the)",0,98,23
2020-03-16,"United Kingdom of Great Britain and Northern Ireland (the)",55,1543,20
2020-03-16,"United Republic of Tanzania (the)",0,1,0
2020-03-16,"United States of America (the)",85,4632,17
2020-03-16,"Uruguay",0,8,0
2020-03-16,"Uzbekistan",0,6,0
2020-03-16,"Venezuela (Bolivarian Republic of)",0,17,0
2020-03-16,"Viet Nam",0,61,16
2020-03-16,"Yemen",0,0,0
2020-03-16,"Zambia",0,0,0
2020-03-16,"Zimbabwe",0,0,0
2020-03-17,"Afghanistan",0,22,1
2020-03-17,"Albania",1,55,0
2020-03-17,"Algeria",4,60,12
2020-03-17,"Andorra",0,39,1
2020-03-17,"Angola",0,0,0
2020-03-17,"Antigua and Barbuda",0,1,0
2020-03-17,"Argentina",2,68,3
2020-03-17,"Armenia",0,78,1
2020-03-17,"Australia",5,452,23
2020-03-17,"Austria",3,1332,1
2020-03-17,"Azerbaijan",1,28,6
2020-03-17,"Bahamas, The",0,1,0
2020-03-17,"Bahrain",1,228,81
2020-03-17,"Bangladesh",0,10,3
2020-03-17,"Barbados",0,2,0
2020-03-17,"Belarus",0,36,3
2020-03-17,"Belgium",10,1243,1
2020-03-17,"Belize",0,0,0
2020-03-17,"Benin",0,1,0
2020-03-17,"Bhutan",0,1,0
2020-03-17,"Bolivia (Plurinational State of)",0,11,0
2020-03-17,"Bosnia and Herzegovina",0,26,2
2020-03-17,"Botswana",0,0,0
2020-03-17,"Brazil",1,321,2
2020-03-17,"Brunei Darussalam",0,56,0
2020-03-17,"Bulgaria",2,67,0
2020-03-17,"Burkina Faso",0,15,0
2020-03-17,"Burundi",0,0,0
2020-03-17,"Cabo Verde",0,0,0
2020-03-17,"Cambodia",0,33,1
2020-03-17,"Cameroon",0,10,0
2020-03-17,"Canada",5,478,9
2020-03-17,"Central African Republic (the)",0,1,0
2020-03-17,"Chad",0,0,0
2020-03-17,"Chile",0,201,0
2020-03-17,"China",3230,81058,68798
2020-03-17,"Colombia",0,65,1
2020-03-17,"Congo (the)",0,1,0
2020-03-17,"Costa Rica",0,41,0
2020-03-17,"Côte d'Ivoire",0,5,1
2020-03-17,"Croatia",0,65,4
2020-03-17,"Cuba",0,5,0
2020-03-17,"Cyprus",0,46,0
2020-03-17,"Czechia",0,396,3
2020-03-17,"Democratic People's Republic of Korea (the)",81,8320,1407
2020-03-17,"Democratic Republic of the Congo (the)",0,3,0
2020-03-17,"Denmark",4,977,1
2020-03-17,"Djibouti",0,0,0
2020-03-17,"Dominica",0,0,0
2020-03-17,"Dominican Republic (the)",1,21,0
2020-03-17,"Ecuador",2,58,0
2020-03-17,"Egypt",4,196,32
2020-03-17,"El Salvador",0,0,0
2020-03-17,"Equatorial Guinea",0,1,0
2020-03-17,"Eritrea",0,0,0
2020-03-17,"Estonia",0,225,1
2020-03-17,"Eswatini",0,1,0
2020-03-17,"Ethiopia",0,5,0
2020-03-17,"Fiji",0,0,0
2020-03-17,"Finland",0,321,10
2020-03-17,"France",148,7652,12
2020-03-17,"Gabon",0,1,0
2020-03-17,"Gambia, The",0,1,0
2020-03-17,"Georgia",0,34,1
2020-03-17,"Germany",24,9257,67
2020-03-17,"Ghana",0,7,0
2020-03-17,"Greece",5,387,8
2020-03-17,"Grenada",0,0,0
2020-03-17,"Guatemala",1,6,0
2020-03-17,"Guinea",0,1,0
2020-03-17,"Guinea-Bissau",0,0,0
2020-03-17,"Guyana",1,7,0
2020-03-17,"Haiti",0,0,0
2020-03-17,"Honduras",0,8,0
2020-03-17,"Hungary",1,50,2
2020-03-17,"Iceland",1,220,0
2020-03-17,"India",3,142,14
2020-03-17,"Indonesia",5,172,8
2020-03-17,"Iran (Islamic Republic of)",988,16169,5389
2020-03-17,"Iraq",11,154,32
2020-03-17,"Ireland",2,223,5
2020-03-17,"Israel",0,250,11
2020-03-17,"Italy",2503,31506,2941
2020-03-17,"Jamaica",0,12,2
2020-03-17,"Japan",29,878,144
2020-03-17,"Jordan",0,34,1
2020-03-17,"Kazakhstan",0,33,0
2020-03-17,"Kenya",0,3,0
2020-03-17,"Kuwait",0,130,9
2020-03-17,"Kyrgyzstan",0,0,0
2020-03-17,"Latvia",0,49,1
2020-03-17,"Lebanon",3,120,3
2020-03-17,"Liberia",0,1,0
2020-03-17,"Libya",0,0,0
2020-03-17,"Liechtenstein",0,7,0
2020-03-17,"Lithuania",0,25,1
2020-03-17,"Luxembourg",1,140,0
2020-03-17,"Madagascar",0,0,0
2020-03-17,"Malawi",0,0,0
2020-03-17,"Malaysia",2,673,49
2020-03-17,"Maldives",0,13,0
2020-03-17,"Mali",0,0,0
2020-03-17,"Malta",0,38,2
2020-03-17,"Mauritania",0,1,0
2020-03-17,"Mauritius",0,0,0
2020-03-17,"Mexico",0,82,4
2020-03-17,"Monaco",0,7,0
2020-03-17,"Mongolia",0,5,0
2020-03-17,"Montenegro",0,2,0
2020-03-17,"Morocco",2,38,1
2020-03-17,"Mozambique",0,0,0
2020-03-17,"Myanmar",0,0,0
2020-03-17,"Namibia",0,2,0
2020-03-17,"Nepal",0,1,1
2020-03-17,"Netherlands (the)",43,1705,2
2020-03-17,"New Zealand",0,12,0
2020-03-17,"Nicaragua",0,0,0
2020-03-17,"Niger (the)",0,0,0
2020-03-17,"Nigeria",0,3,0
2020-03-17,"North Macedonia",0,26,1
2020-03-17,"Norway",3,1463,1
2020-03-17,"Oman",0,24,9
2020-03-17,"Pakistan",0,236,2
2020-03-17,"Panama",1,69,0
2020-03-17,"Papua New Guinea",0,0,0
2020-03-17,"Paraguay",0,9,0
2020-03-17,"Peru",0,117,1
2020-03-17,"Philippines (the)",12,187,5
2020-03-17,"Poland",5,238,13
2020-03-17,"Portugal",1,448,3
2020-03-17,"Qatar",0,439,4
2020-03-17,"Republic of Moldova (the)",0,30,1
2020-03-17,"Romania",0,184,16
2020-03-17,"Russian Federation (the)",0,114,8
2020-03-17,"Rwanda",0,7,0
2020-03-17,"Saint Kitts and Nevis",0,0,0
2020-03-17,"Saint Lucia",0,2,0
2020-03-17,"Saint Vincent and the Grenadines",0,1,0
2020-03-17,"San Marino",7,109,4
2020-03-17,"Sao Tome and Principe",0,0,0
2020-03-17,"Saudi Arabia",0,171,6
2020-03-17,"Senegal",0,26,2
2020-03-17,"Serbia",0,65,1
2020-03-17,"Seychelles",0,4,0
2020-03-17,"Sierra Leone",0,0,0
2020-03-17,"Singapore",0,266,114
2020-03-17,"Slovakia",0,72,0
2020-03-17,"Slovenia",1,275,0
2020-03-17,"Somalia",0,1,0
2020-03-17,"South Africa",0,62,0
2020-03-17,"South Sudan",1,1,0
2020-03-17,"Spain",533,11748,1028
2020-03-17,"Sri Lanka",0,44,1
2020-03-17,"Sudan",0,0,0
2020-03-17,"Suriname",0,1,0
